"age","workclass","educational.num","marital.status","occupation","relationship","gender","capital.gain","capital.loss","hours.per.week","income_.50K"
74,"Self-emp-not-inc",9,"Married-civ-spouse","Sales","Husband","Male",0,2149,20,"0"
19,"Private",10,"Never-married","Sales","Own-child","Female",0,0,20,"0"
32,"Private",7,"Never-married","Other-service","Unmarried","Female",0,0,40,"0"
36,"Private",10,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,48,"0"
31,"Self-emp-not-inc",9,"Divorced","Tech-support","Not-in-family","Male",0,0,60,"0"
25,"Private",13,"Never-married","Sales","Not-in-family","Male",0,0,38,"0"
30,"Private",9,"Never-married","Machine-op-inspct","Other-relative","Male",0,0,40,"0"
47,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
38,"Private",9,"Married-civ-spouse","Sales","Husband","Male",0,0,55,"0"
23,"Private",11,"Never-married","Sales","Own-child","Male",0,0,40,"0"
35,"Private",14,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,45,"1"
40,"Private",10,"Never-married","Sales","Not-in-family","Female",0,0,44,"0"
48,"Self-emp-inc",9,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,80,"0"
18,"Private",6,"Never-married","Farming-fishing","Own-child","Male",0,0,27,"0"
33,"Private",3,"Married-spouse-absent","Transport-moving","Unmarried","Male",0,0,20,"0"
53,"Federal-gov",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
48,"Private",5,"Divorced","Transport-moving","Not-in-family","Male",0,0,40,"0"
49,"Private",9,"Divorced","Adm-clerical","Not-in-family","Female",0,0,45,"0"
35,"Private",7,"Divorced","Transport-moving","Not-in-family","Male",0,0,50,"0"
35,"Self-emp-not-inc",13,"Divorced","Exec-managerial","Not-in-family","Male",0,0,25,"0"
25,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",2407,0,40,"0"
52,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,8,"0"
23,"Self-emp-inc",9,"Never-married","Transport-moving","Not-in-family","Male",0,0,50,"0"
31,"Self-emp-not-inc",9,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
88,"Self-emp-not-inc",4,"Widowed","Farming-fishing","Not-in-family","Male",0,0,5,"0"
24,"Private",8,"Never-married","Craft-repair","Other-relative","Male",0,0,40,"0"
38,"Private",13,"Married-civ-spouse","Exec-managerial","Wife","Female",0,0,40,"1"
40,"Private",16,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,55,"0"
54,"Private",9,"Divorced","Other-service","Not-in-family","Female",0,0,40,"0"
19,"Self-emp-not-inc",10,"Never-married","Farming-fishing","Own-child","Female",0,0,32,"0"
46,"Private",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"1"
19,"Private",7,"Never-married","Sales","Own-child","Male",0,0,30,"0"
31,"Private",10,"Never-married","Sales","Not-in-family","Female",0,0,40,"0"
25,"Private",1,"Never-married","Farming-fishing","Not-in-family","Male",0,0,35,"0"
34,"Local-gov",13,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"1"
19,"Private",6,"Never-married","Other-service","Other-relative","Female",0,0,30,"0"
33,"Private",9,"Divorced","Sales","Not-in-family","Male",0,0,45,"0"
21,"Private",10,"Never-married","Tech-support","Own-child","Female",0,0,4,"0"
50,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",99999,0,50,"1"
24,"Local-gov",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,40,"0"
45,"Private",14,"Divorced","Prof-specialty","Not-in-family","Female",0,0,55,"0"
22,"Private",9,"Never-married","Adm-clerical","Own-child","Male",0,0,40,"0"
24,"Private",7,"Separated","Handlers-cleaners","Other-relative","Female",0,0,40,"0"
50,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"1"
27,"Local-gov",9,"Never-married","Protective-serv","Not-in-family","Male",0,0,40,"0"
51,"Private",6,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,50,"0"
51,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
49,"Private",13,"Married-spouse-absent","Transport-moving","Unmarried","Male",0,0,30,"0"
19,"Private",9,"Never-married","Craft-repair","Own-child","Female",0,0,40,"0"
47,"Local-gov",14,"Divorced","Prof-specialty","Unmarried","Female",5455,0,45,"0"
37,"Local-gov",10,"Married-civ-spouse","Tech-support","Husband","Male",0,0,45,"1"
27,"State-gov",9,"Married-civ-spouse","Tech-support","Husband","Male",0,0,40,"0"
19,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,20,"0"
35,"Private",10,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,56,"0"
23,"Private",10,"Never-married","Adm-clerical","Not-in-family","Female",0,0,60,"0"
42,"Private",12,"Divorced","Adm-clerical","Not-in-family","Male",0,0,40,"0"
31,"Private",12,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,20,"0"
34,"Federal-gov",14,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,50,"1"
60,"Local-gov",11,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"0"
18,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,26,"0"
22,"Self-emp-inc",4,"Married-civ-spouse","Craft-repair","Husband","Male",2580,0,40,"0"
33,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
59,"Private",13,"Divorced","Exec-managerial","Not-in-family","Male",0,0,40,"0"
34,"Private",13,"Married-civ-spouse","Prof-specialty","Wife","Female",0,1887,40,"1"
23,"Private",10,"Never-married","Craft-repair","Own-child","Male",0,0,15,"0"
40,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,52,"0"
27,"Private",10,"Never-married","Other-service","Own-child","Female",0,0,40,"0"
47,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
29,"Private",9,"Divorced","Machine-op-inspct","Unmarried","Male",0,0,56,"0"
62,"Private",4,"Divorced","Handlers-cleaners","Not-in-family","Male",0,0,40,"0"
23,"Federal-gov",7,"Never-married","Adm-clerical","Unmarried","Female",0,0,40,"0"
30,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,45,"0"
17,"Private",6,"Never-married","Other-service","Own-child","Male",0,0,15,"0"
49,"Private",14,"Married-spouse-absent","Protective-serv","Not-in-family","Male",0,0,40,"0"
35,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,50,"0"
30,"Private",7,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
59,"Private",4,"Married-civ-spouse","Other-service","Wife","Female",0,0,99,"0"
51,"Self-emp-not-inc",9,"Married-civ-spouse","Farming-fishing","Husband","Male",0,1740,40,"0"
37,"Private",13,"Never-married","Sales","Not-in-family","Female",0,0,44,"0"
55,"Private",13,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,40,"1"
27,"Private",13,"Never-married","Sales","Not-in-family","Female",0,2258,55,"0"
29,"Private",10,"Married-civ-spouse","Adm-clerical","Wife","Female",0,0,65,"0"
64,"State-gov",13,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,45,"1"
24,"Private",13,"Never-married","Adm-clerical","Own-child","Male",0,0,40,"0"
43,"Private",10,"Divorced","Exec-managerial","Not-in-family","Female",0,0,46,"0"
43,"Private",13,"Divorced","Tech-support","Own-child","Male",0,0,40,"0"
65,"Private",14,"Never-married","Prof-specialty","Not-in-family","Male",0,0,60,"0"
35,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
35,"Private",10,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"0"
35,"Local-gov",10,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"0"
44,"Self-emp-inc",10,"Married-civ-spouse","Sales","Husband","Male",5178,0,60,"1"
27,"Private",13,"Never-married","Exec-managerial","Not-in-family","Female",0,0,40,"0"
27,"Private",10,"Married-civ-spouse","Adm-clerical","Own-child","Female",0,0,40,"0"
33,"Private",12,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"0"
21,"Private",9,"Never-married","Handlers-cleaners","Other-relative","Male",0,0,40,"0"
27,"Private",10,"Married-civ-spouse","Other-service","Husband","Male",0,0,40,"0"
26,"Private",13,"Never-married","Exec-managerial","Not-in-family","Male",0,0,40,"0"
31,"Private",9,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,1573,40,"0"
55,"Private",13,"Divorced","Prof-specialty","Not-in-family","Female",0,0,40,"1"
41,"Self-emp-inc",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,1902,55,"1"
40,"Private",13,"Married-civ-spouse","Tech-support","Husband","Male",0,0,40,"0"
23,"Private",13,"Never-married","Tech-support","Own-child","Male",0,0,40,"0"
40,"Private",11,"Never-married","Transport-moving","Not-in-family","Male",0,0,32,"0"
29,"Private",9,"Never-married","Adm-clerical","Unmarried","Male",0,0,35,"0"
40,"Private",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
42,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"0"
29,"Private",11,"Never-married","Exec-managerial","Not-in-family","Female",0,0,40,"0"
28,"Local-gov",13,"Never-married","Prof-specialty","Not-in-family","Female",0,0,40,"0"
41,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,44,"0"
50,"Private",9,"Divorced","Machine-op-inspct","Not-in-family","Female",0,0,40,"0"
65,"Private",9,"Separated","Protective-serv","Not-in-family","Male",991,0,20,"0"
40,"Private",9,"Married-civ-spouse","Sales","Husband","Male",0,0,60,"1"
45,"Private",9,"Never-married","Machine-op-inspct","Not-in-family","Male",0,0,40,"0"
58,"Private",9,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,40,"0"
36,"Private",10,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,40,"0"
35,"Self-emp-not-inc",9,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,99,"0"
57,"Private",9,"Divorced","Other-service","Not-in-family","Female",0,0,40,"0"
49,"Private",11,"Divorced","Prof-specialty","Not-in-family","Female",0,0,38,"0"
41,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",7688,0,45,"1"
36,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",5013,0,30,"0"
59,"Private",7,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,40,"0"
61,"Private",12,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"1"
34,"Private",2,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
55,"Private",6,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,45,"0"
23,"Private",6,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,40,"0"
35,"Private",10,"Never-married","Adm-clerical","Other-relative","Female",0,0,40,"0"
43,"Private",12,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,60,"0"
28,"Private",11,"Divorced","Craft-repair","Not-in-family","Male",0,0,60,"0"
48,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
31,"Local-gov",13,"Never-married","Craft-repair","Not-in-family","Male",8614,0,40,"1"
46,"State-gov",9,"Divorced","Adm-clerical","Unmarried","Female",0,0,40,"0"
25,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,60,"0"
49,"Private",9,"Divorced","Transport-moving","Not-in-family","Male",0,0,40,"0"
64,"Private",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"1"
20,"Private",8,"Divorced","Other-service","Not-in-family","Female",0,0,10,"0"
35,"Private",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,45,"0"
43,"Federal-gov",9,"Married-civ-spouse","Adm-clerical","Wife","Female",0,1848,40,"1"
29,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
29,"Without-pay",10,"Married-civ-spouse","Farming-fishing","Own-child","Male",0,0,65,"0"
31,"Private",9,"Married-civ-spouse","Machine-op-inspct","Wife","Female",4386,0,40,"1"
26,"Private",13,"Never-married","Prof-specialty","Unmarried","Female",0,0,35,"0"
29,"Federal-gov",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,40,"0"
64,"Private",9,"Widowed","Sales","Not-in-family","Female",8614,0,50,"1"
32,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
53,"Self-emp-inc",10,"Married-civ-spouse","Sales","Husband","Male",0,1887,48,"1"
60,"Local-gov",6,"Divorced","Adm-clerical","Unmarried","Female",0,0,40,"0"
60,"Private",6,"Widowed","Tech-support","Unmarried","Female",0,0,40,"0"
44,"Local-gov",13,"Married-civ-spouse","Prof-specialty","Wife","Female",0,0,36,"1"
44,"Private",16,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"0"
34,"Private",14,"Divorced","Exec-managerial","Other-relative","Female",0,0,40,"0"
47,"Private",10,"Divorced","Craft-repair","Unmarried","Male",0,0,40,"1"
41,"Private",13,"Married-civ-spouse","Sales","Wife","Female",0,0,12,"1"
22,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
25,"Private",13,"Never-married","Exec-managerial","Not-in-family","Female",0,0,40,"0"
44,"Self-emp-not-inc",9,"Divorced","Craft-repair","Not-in-family","Male",0,0,40,"0"
46,"Self-emp-inc",13,"Married-civ-spouse","Tech-support","Husband","Male",7298,0,65,"1"
25,"Private",14,"Never-married","Sales","Not-in-family","Male",0,0,55,"0"
24,"Private",10,"Never-married","Farming-fishing","Not-in-family","Male",0,0,20,"0"
44,"Private",9,"Divorced","Other-service","Unmarried","Female",0,0,30,"0"
69,"Private",9,"Widowed","Adm-clerical","Not-in-family","Female",0,1429,30,"0"
43,"Local-gov",11,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,22,"0"
37,"Private",3,"Married-civ-spouse","Craft-repair","Husband","Male",0,2603,60,"0"
24,"Self-emp-not-inc",10,"Separated","Handlers-cleaners","Own-child","Male",0,0,45,"0"
38,"Self-emp-inc",9,"Married-civ-spouse","Sales","Husband","Male",0,0,55,"1"
52,"Self-emp-inc",6,"Married-civ-spouse","Sales","Husband","Male",4064,0,45,"0"
27,"Private",13,"Never-married","Farming-fishing","Not-in-family","Male",0,0,65,"0"
30,"Private",10,"Married-civ-spouse","Tech-support","Husband","Male",0,0,50,"1"
31,"Private",13,"Never-married","Exec-managerial","Not-in-family","Male",0,0,40,"0"
45,"Private",10,"Married-civ-spouse","Sales","Husband","Male",0,1740,50,"0"
39,"Private",5,"Married-civ-spouse","Other-service","Wife","Female",3411,0,34,"0"
52,"Private",13,"Married-civ-spouse","Sales","Wife","Female",15024,0,60,"1"
23,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
40,"Self-emp-inc",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"0"
35,"Private",9,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,30,"0"
38,"Self-emp-inc",10,"Divorced","Prof-specialty","Not-in-family","Male",0,0,40,"0"
44,"Private",9,"Married-civ-spouse","Sales","Wife","Female",0,0,40,"1"
40,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
41,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,60,"1"
42,"Local-gov",10,"Married-civ-spouse","Craft-repair","Husband","Male",5178,0,40,"1"
40,"Private",9,"Widowed","Machine-op-inspct","Unmarried","Female",0,0,40,"0"
41,"Private",12,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,40,"0"
26,"State-gov",11,"Divorced","Exec-managerial","Not-in-family","Female",0,0,38,"0"
49,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"1"
21,"Private",9,"Never-married","Machine-op-inspct","Own-child","Male",0,0,40,"0"
44,"Private",9,"Divorced","Adm-clerical","Unmarried","Female",0,0,40,"0"
32,"Private",9,"Divorced","Machine-op-inspct","Not-in-family","Male",0,0,40,"0"
41,"Local-gov",11,"Separated","Craft-repair","Unmarried","Male",0,0,40,"0"
48,"Private",12,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"1"
47,"Private",9,"Divorced","Adm-clerical","Unmarried","Female",0,1504,35,"0"
49,"Local-gov",13,"Married-civ-spouse","Prof-specialty","Wife","Female",7688,0,35,"1"
25,"Private",13,"Never-married","Tech-support","Not-in-family","Female",0,0,50,"0"
21,"Private",9,"Never-married","Prof-specialty","Not-in-family","Female",0,0,40,"0"
38,"Private",13,"Never-married","Exec-managerial","Not-in-family","Female",0,0,70,"0"
26,"Private",10,"Married-civ-spouse","Sales","Husband","Male",0,0,18,"0"
26,"State-gov",9,"Divorced","Transport-moving","Unmarried","Male",0,0,40,"0"
24,"Private",10,"Never-married","Tech-support","Not-in-family","Female",0,0,16,"0"
37,"Self-emp-not-inc",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,45,"0"
49,"Federal-gov",10,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,41,"1"
17,"Private",7,"Never-married","Sales","Own-child","Male",0,0,15,"0"
34,"Private",10,"Never-married","Sales","Not-in-family","Male",0,0,65,"0"
46,"State-gov",10,"Never-married","Other-service","Own-child","Female",0,0,40,"0"
28,"Private",9,"Never-married","Craft-repair","Unmarried","Male",0,0,40,"0"
32,"Private",10,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,40,"0"
20,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,20,"0"
20,"Private",10,"Never-married","Sales","Own-child","Female",0,0,6,"0"
35,"Private",9,"Married-civ-spouse","Exec-managerial","Wife","Female",0,0,40,"1"
23,"Private",10,"Never-married","Sales","Own-child","Female",0,0,12,"0"
30,"Self-emp-inc",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,70,"0"
37,"Private",6,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,35,"0"
58,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"1"
25,"Private",9,"Never-married","Craft-repair","Other-relative","Male",0,0,40,"0"
31,"Private",13,"Married-civ-spouse","Tech-support","Husband","Male",0,0,40,"1"
22,"Private",9,"Never-married","Exec-managerial","Not-in-family","Female",0,0,48,"0"
32,"State-gov",9,"Never-married","Transport-moving","Own-child","Male",0,0,40,"0"
31,"State-gov",14,"Never-married","Tech-support","Not-in-family","Male",0,0,40,"0"
49,"Private",9,"Divorced","Handlers-cleaners","Not-in-family","Female",0,0,40,"0"
30,"Private",9,"Divorced","Transport-moving","Not-in-family","Male",0,0,40,"0"
30,"Private",9,"Never-married","Transport-moving","Not-in-family","Male",0,0,60,"0"
28,"Private",6,"Married-civ-spouse","Craft-repair","Wife","Female",0,0,48,"0"
49,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
47,"Private",9,"Divorced","Other-service","Not-in-family","Female",0,0,14,"0"
42,"Private",13,"Married-civ-spouse","Adm-clerical","Wife","Female",0,0,40,"1"
28,"Local-gov",10,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,50,"0"
56,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"0"
